Date,Adj Close,Close,High,Low,Open,Volume
2010-03-02,11350.27637,15400,15480,15120,15220,23494700
2010-03-03,11365.01563,15420,15460,15260,15420,9713550
2010-03-04,11217.60938,15220,15440,15120,15420,10205050
2010-03-05,11423.97949,15500,15500,15260,15260,11754700
2010-03-08,11586.125,15720,15840,15700,15800,19563300
2010-03-09,11586.125,15720,15740,15540,15740,12211750
2010-03-10,11556.64453,15680,15740,15560,15720,11367600
2010-03-11,11468.20215,15560,15880,15560,15800,19631000
2010-03-12,11468.20215,15560,15680,15420,15560,9997950
2010-03-15,11320.7959,15360,15660,15280,15640,11156550
2010-03-16,11276.57324,15300,15400,15160,15360,16548150
2010-03-17,11763.01172,15960,15960,15420,15440,21840650
2010-03-18,11748.27344,15940,16140,15900,15900,15393500
2010-03-19,11851.45508,16080,16140,15960,16020,10711200
2010-03-22,11807.23535,16020,16080,15840,16060,9191800
2010-03-23,11925.15918,16180,16300,16100,16140,9923300
2010-03-24,12072.56543,16380,16500,16260,16300,15926950
2010-03-25,12072.56543,16380,16440,16180,16300,9481650
2010-03-26,12087.30469,16400,16500,16240,16460,10481650
2010-03-29,12057.8252,16360,16500,16200,16200,7756350
2010-03-30,11998.86133,16280,16580,16240,16540,12042400
2010-03-31,12057.8252,16360,16680,16260,16280,21699800
2010-04-01,12455.82324,16900,16900,16480,16520,28068050
2010-04-02,12632.70703,17140,17200,16820,16920,20907050
2010-04-05,12824.33789,17400,17400,17140,17220,15201700
2010-04-06,12809.59668,17380,17500,17220,17480,16494250
2010-04-07,12662.1875,17180,17380,17040,17300,19418550
2010-04-08,12721.15527,17260,17260,17060,17140,13447700
2010-04-09,12617.96484,17120,17320,16960,17280,13757650
2010-04-12,12234.71289,16600,17200,16540,17180,24897000
2010-04-13,12205.2334,16560,16680,16300,16680,20446350
2010-04-14,12455.82324,16900,16940,16660,16700,15369350
2010-04-15,12603.22656,17100,17240,16880,17240,18248400
2010-04-16,12500.04102,16960,17160,16820,17100,11003100
2010-04-19,12190.49023,16540,16800,16520,16740,12357100
2010-04-20,12205.2334,16560,16640,16420,16540,13571500
2010-04-21,12559.00195,17040,17060,16700,16760,13200200
2010-04-22,12396.85742,16820,16980,16660,16980,17161750
2010-04-23,12234.71289,16600,16960,16560,16960,15442000
2010-04-26,12293.67383,16680,16840,16600,16700,13009350
2010-04-27,12308.41309,16700,16760,16540,16620,13040500
2010-04-28,12161.00879,16500,16500,16360,16400,16007500
2010-04-29,12161.00879,16500,16620,16320,16600,11337150
2010-04-30,12514.78613,16980,17040,16540,16560,22710850
2010-05-03,12219.9707,16580,16900,16540,16900,14553900
2010-05-04,12293.67383,16680,16860,16600,16800,9138450
2010-05-06,11998.86133,16280,16380,16200,16340,22570150
2010-05-07,11704.0498,15880,15980,15760,15960,37887000
2010-05-10,11836.71582,16060,16100,15940,16000,16435550
2010-05-11,11659.82617,15820,16240,15820,16240,22498000
2010-05-12,11630.34668,15780,15960,15640,15940,15759500
2010-05-13,11984.12012,16260,16400,15940,15960,15900650
2010-05-14,11939.89941,16200,16240,15980,16120,14674300
2010-05-17,11556.64453,15680,15980,15560,15960,26460950
2010-05-18,11674.56836,15840,15900,15680,15800,18143800
2010-05-19,11394.5,15460,15700,15380,15700,17987050
2010-05-20,11143.9082,15120,15440,15100,15300,19772500
2010-05-24,11173.38867,15160,15280,14880,14940,17704300
2010-05-25,10922.79883,14820,15120,14720,15000,25489550
2010-05-26,11055.46289,15000,15380,14900,15200,22943950
2010-05-27,11379.75586,15440,15500,14820,14880,22173500
2010-05-28,11468.20215,15560,15740,15340,15740,22448950
2010-05-31,11438.7168,15520,15620,15360,15440,12774650
2010-06-01,11320.7959,15360,15580,15300,15520,11382350
2010-06-03,11453.46094,15540,15680,15480,15600,14649400
2010-06-04,11689.30859,15860,15940,15480,15500,12598850
2010-06-07,11600.86426,15740,15740,15540,15580,15161550
2010-06-08,11571.38574,15700,15960,15520,15700,14499800
2010-06-09,11350.27637,15400,15840,15320,15840,17914950
2010-06-10,11394.5,15460,15600,15420,15540,17769350
2010-06-11,11748.27344,15940,15940,15660,15700,18283050
2010-06-14,11895.67773,16140,16180,15820,15820,12094650
2010-06-15,11763.01172,15960,16200,15960,16200,9528550
2010-06-16,12072.56543,16380,16440,16180,16300,18823500
2010-06-17,12043.08105,16340,16340,16200,16240,11648800
2010-06-18,12116.78711,16440,16500,16240,16500,9579500
2010-06-21,12234.71289,16600,16780,16500,16600,14230700
2010-06-22,12028.34277,16320,16540,16260,16540,14794100
2010-06-23,11866.19824,16100,16220,16000,16220,17489950
2010-06-24,12087.30469,16400,16460,16100,16160,14152200
2010-06-25,11866.19824,16100,16200,16040,16180,16982600
2010-06-28,11733.53027,15920,16160,15920,16100,13026700
2010-06-29,11748.36719,15840,16080,15740,16020,12560000
2010-06-30,11481.35742,15480,15600,15400,15400,26708450
2010-07-01,11362.68945,15320,15600,15200,15580,22206400
2010-07-02,11377.51953,15340,15480,15260,15400,11641100
2010-07-05,11377.51953,15340,15400,15220,15260,9995600
2010-07-06,11496.19043,15500,15500,15100,15240,17879550
2010-07-07,11407.18652,15380,15620,15300,15600,16180150
2010-07-08,11496.19043,15500,15680,15400,15660,14752850
2010-07-09,11807.69824,15920,15920,15460,15580,18605950
2010-07-12,11896.7041,16040,16040,15840,15980,12597450
2010-07-13,11807.69824,15920,16160,15880,15960,15339650
2010-07-14,12223.04492,16480,16560,16260,16260,33184600
2010-07-15,12163.71191,16400,16500,16360,16500,16063950
2010-07-16,11896.7041,16040,16400,16040,16320,16933400
2010-07-19,11792.86719,15900,15980,15720,15720,14586800
2010-07-20,11837.36816,15960,16040,15720,15900,11578400
2010-07-21,12119.20996,16340,16360,16120,16340,16558800
2010-07-22,11985.70605,16160,16340,16020,16240,15439550
2010-07-23,12030.20996,16220,16340,16140,16300,14112800
2010-07-26,12134.04395,16360,16400,16180,16260,10617450
2010-07-27,12297.21582,16580,16600,16420,16480,19088350
2010-07-28,12415.88477,16740,16800,16620,16640,23248200
2010-07-29,12267.54785,16540,16800,16480,16780,14865300
2010-07-30,12015.37305,16200,16540,16200,16440,16399000
2010-08-02,12015.37305,16200,16360,16200,16340,12455050
2010-08-03,12089.54297,16300,16440,16300,16400,13105950
2010-08-04,11956.04102,16120,16360,16120,16340,10616650
2010-08-05,11926.37305,16080,16360,16060,16220,14028550
2010-08-06,11881.86816,16020,16200,15980,16200,12296750
2010-08-09,11896.7041,16040,16040,15960,15980,9138150
2010-08-10,11763.19922,15860,16080,15820,16000,14060850
2010-08-11,11555.52441,15580,15780,15540,15680,17957900
2010-08-12,11362.68945,15320,15540,15300,15360,21360650
2010-08-13,11585.19336,15620,15640,15340,15400,14274900
2010-08-16,11600.02539,15640,15660,15340,15460,10280000
2010-08-17,11600.02539,15640,15660,15420,15540,14476450
2010-08-18,11540.69238,15560,15700,15480,15680,11715900
2010-08-19,11703.86133,15780,15780,15540,15580,12179900
2010-08-20,11629.69434,15680,15720,15540,15600,12330600
2010-08-23,11718.69727,15800,15820,15640,15720,9081550
2010-08-24,11614.8584,15660,15720,15500,15700,11365400
2010-08-25,11451.68848,15440,15560,15440,15520,9263250
2010-08-26,11466.52832,15460,15660,15400,15440,10440100
2010-08-27,11362.68945,15320,15440,15300,15300,12748200
2010-08-30,11511.02246,15520,15560,15440,15500,6984450
2010-08-31,11214.34473,15120,15440,15120,15320,22051950
2010-09-01,11155.01367,15040,15260,15000,15240,19451700
2010-09-02,11258.85254,15180,15240,14980,15200,18271500
2010-09-03,11288.5166,15220,15280,15120,15220,22082500
2010-09-06,11570.35742,15600,15600,15360,15440,19708650
2010-09-07,11689.03027,15760,15800,15500,15660,16036000
2010-09-08,11436.85645,15420,15620,15420,15520,10954600
2010-09-09,11214.34473,15120,15480,15120,15340,30825400
2010-09-10,11362.68945,15320,15440,15140,15200,13989000
2010-09-13,11422.02344,15400,15520,15320,15400,11741050
2010-09-14,11273.68359,15200,15620,15200,15500,18559950
2010-09-15,11229.18066,15140,15340,15020,15260,19441850
2010-09-16,11229.18066,15140,15260,15080,15080,11734100
2010-09-17,11466.52832,15460,15560,15160,15240,22369300
2010-09-20,11570.35742,15600,15600,15400,15480,14807550
2010-09-24,11303.35449,15240,15600,15160,15580,32766800
2010-09-27,11199.51367,15100,15360,15040,15300,25107150
2010-09-28,11051.18164,14900,15120,14900,15100,23315700
2010-09-29,11451.68848,15440,15500,15000,15060,35348050
2010-09-30,11525.86133,15540,15580,15340,15440,16855500
2010-10-01,11525.86133,15540,15560,15380,15440,14805750
2010-10-04,11570.35742,15600,15620,15480,15600,12835350
2010-10-05,11466.52832,15460,15580,15420,15440,14300150
2010-10-06,11763.19922,15860,15880,15520,15560,23555150
2010-10-07,11422.02344,15400,15660,15380,15580,25542150
2010-10-08,11244.0166,15160,15320,15060,15260,27125750
2010-10-11,11169.84766,15060,15260,15060,15240,18784450
2010-10-12,11066.01074,14920,15120,14920,15040,18391350
2010-10-13,11036.34473,14880,15040,14860,15040,20414700
2010-10-14,11125.34473,15000,15060,14840,15060,26710000
2010-10-15,11184.68164,15080,15120,14900,15000,24686150
2010-10-18,11140.17871,15020,15240,14960,15140,13804400
2010-10-19,10991.83984,14820,15020,14820,15000,19450000
2010-10-20,11051.18164,14900,14980,14700,14800,18474100
2010-10-21,11347.85254,15300,15300,14820,14900,28370400
2010-10-22,11525.86133,15540,15540,15340,15460,20425550
2010-10-25,11436.85645,15420,15580,15340,15460,12353450
2010-10-26,11318.18555,15260,15420,15160,15360,15629050
2010-10-27,11169.84766,15060,15300,15020,15160,16732750
2010-10-28,11333.02148,15280,15300,15060,15200,14631600
2010-10-29,11051.18164,14900,15300,14900,15280,23060950
2010-11-01,11080.84375,14940,15060,14860,15060,14837800
2010-11-02,10977.00879,14800,14960,14740,14940,16536700
2010-11-03,10977.00879,14800,14980,14780,14800,17874950
2010-11-04,11318.18555,15260,15280,14900,14940,27312500
2010-11-05,11511.02246,15520,15800,15500,15600,35165050
2010-11-08,11540.69238,15560,15760,15520,15700,13961400
2010-11-09,11481.35742,15480,15680,15340,15680,12801650
2010-11-10,11718.69727,15800,15800,15500,15600,21088000
2010-11-11,11377.51953,15340,15980,15340,15860,44525300
2010-11-12,11540.69238,15560,15800,15460,15680,28325650
2010-11-15,11985.70605,16160,16300,15700,15720,35892450
2010-11-16,12030.20996,16220,16400,16000,16280,29475050
2010-11-17,11792.86719,15900,16080,15900,16020,17123100
2010-11-18,11852.2002,15980,16100,15860,15940,13296000
2010-11-19,12134.04395,16360,16380,16000,16160,19355150
2010-11-22,12579.05664,16960,16960,16360,16400,36057400
2010-11-23,12460.39063,16800,17020,16680,17000,18280200
2010-11-24,12623.55762,17020,17040,16500,16520,31792000
2010-11-25,12534.56055,16900,17060,16760,17060,18359500
2010-11-26,12415.88477,16740,16980,16640,16960,15679300
2010-11-29,12401.05371,16720,16920,16620,16700,15401050
2010-11-30,12252.71582,16520,16920,16520,16640,21205500
2010-12-01,12163.71191,16400,16560,16280,16480,18777150
2010-12-02,12742.22852,17180,17180,16500,16560,30608400
2010-12-03,13261.41504,17880,17940,17340,17400,39373850
2010-12-06,13202.07617,17800,17980,17700,17800,16837550
2010-12-07,13365.24805,18020,18420,17700,17740,24906050
2010-12-08,13172.40723,17760,18200,17740,18060,16803250
2010-12-09,13602.58887,18340,18360,17680,17700,29422050
2010-12-10,13632.25879,18380,18380,18140,18300,12757050
2010-12-13,13795.42578,18600,18640,18320,18380,15359300
2010-12-14,13780.59863,18580,18740,18420,18740,22126100
2010-12-15,13587.75391,18320,18500,18200,18500,16449400
2010-12-16,13513.58887,18220,18380,18160,18160,11684200
2010-12-17,13736.0918,18520,18580,18240,18280,17297200
2010-12-20,13825.10156,18640,18640,18280,18340,16911750
2010-12-21,13884.43652,18720,18800,18500,18620,12599300
2010-12-22,13928.93262,18780,19060,18720,18780,16626800
2010-12-23,13884.43652,18720,18760,18500,18720,10985500
2010-12-24,13721.25977,18500,18780,18500,18780,8471650
2010-12-27,13676.75977,18440,18600,18300,18500,10524200
2010-12-28,13914.09766,18760,19000,18520,18560,15650700
2010-12-29,14093.05859,18900,19020,18640,18700,11918900
2010-12-30,14152.71484,18980,19040,18840,18840,9181500
2011-01-03,14286.93164,19160,19320,19000,19100,13241050
2011-01-04,14286.93164,19160,19220,18980,19120,13713100
2011-01-05,14048.32031,18840,19100,18840,19100,16787500
2011-01-06,13869.35547,18600,18980,18460,18840,19360400
2011-01-07,13735.1377,18420,18580,18280,18300,23139800
2011-01-10,13675.48633,18340,18560,18180,18360,18326750
2011-01-11,13615.83203,18260,18440,18160,18340,19550800
2011-01-12,13869.35547,18600,18660,18280,18280,20555800
2011-01-13,13750.05273,18440,18980,18340,18980,28239850
2011-01-14,13914.10059,18660,18680,18300,18560,15382350
2011-01-17,14152.71484,18980,19020,18800,18900,20582100
2011-01-18,14450.98242,19380,19620,18980,19000,29631350
2011-01-19,14868.55176,19940,20000,19320,19580,33343200
2011-01-20,14644.85059,19640,19800,19580,19740,15244400
2011-01-21,14480.80273,19420,19680,19400,19520,16666400
2011-01-24,14480.80273,19420,19660,19320,19360,13609350
2011-01-25,14540.45996,19500,19800,19420,19440,13970550
2011-01-26,14883.46387,19960,19980,19600,19700,13352500
2011-01-27,14823.81152,19880,20040,19820,19900,15367000
2011-01-28,15062.42285,20200,20280,19800,19960,19118950
2011-01-31,14629.94043,19620,20200,19620,20180,21411900
2011-02-01,14659.76758,19660,19900,19580,19640,13468450
2011-02-07,14495.7168,19440,20080,19440,20040,24252200
2011-02-08,14331.6709,19220,19480,19180,19400,30483500
2011-02-09,14316.75879,19200,19460,19020,19460,20984650
2011-02-10,13958.84375,18720,19300,18700,19200,30669300
2011-02-11,13645.66016,18300,18860,18260,18700,26489900
2011-02-14,14212.36719,19060,19100,18500,18560,19565800
2011-02-15,14286.93164,19160,19400,18940,19260,18105800
2011-02-16,14093.05859,18900,19400,18900,19040,15182650
2011-02-17,14227.27832,19080,19260,18860,19060,14348550
2011-02-18,14316.75879,19200,19320,19140,19300,10253850
2011-02-21,14137.79492,18960,19300,18840,19280,13750850
2011-02-22,13988.66504,18760,18960,18680,18780,12181550
2011-02-23,13869.35547,18600,18820,18500,18500,17193000
2011-02-24,13854.44824,18580,18680,18400,18520,18110900
2011-02-25,13809.7041,18520,18660,18460,18560,15181200
2011-02-28,13764.96484,18460,18680,18400,18400,16274800
2011-03-02,13690.40039,18360,18460,18240,18280,16134300
2011-03-03,13764.96484,18460,18540,18320,18380,18074200
2011-03-04,14093.05859,18900,18900,18540,18680,18569150
2011-03-07,13511.44043,18120,18860,18120,18860,31883600
2011-03-08,13407.04883,17980,18240,17880,18220,24905400
2011-03-09,13272.82813,17800,18160,17640,18120,26296300
2011-03-10,12914.91113,17320,17680,17320,17580,41630200
2011-03-11,12855.25879,17240,17520,17200,17220,26884000
2011-03-14,13421.96094,18000,18020,17060,17600,33325000
2011-03-15,12825.43359,17200,18040,17120,18020,36313200
2011-03-16,13213.1748,17720,17900,17440,17700,39939050
2011-03-17,13272.82813,17800,17800,17360,17560,22505200
2011-03-18,13287.74023,17820,17900,17660,17840,19166050
2011-03-21,13272.82813,17800,17980,17680,17820,14473500
2011-03-22,13049.12793,17500,17940,17400,17840,21810300
2011-03-23,13019.30469,17460,17600,17180,17600,25229000
2011-03-24,13123.69531,17600,17760,17480,17600,15392550
2011-03-25,13571.0918,18200,18200,17800,17840,31078100
2011-03-28,13660.57227,18320,18440,18180,18300,15890200
2011-03-29,13660.57227,18320,18320,18000,18140,17204100
2011-03-30,13809.7041,18520,18580,18320,18320,20685150
2011-03-31,13899.18848,18640,18720,18420,18720,26376550
2011-04-01,14018.49414,18800,18800,18540,18720,22471700
2011-04-04,14093.05859,18900,18900,18780,18800,16716750
2011-04-05,14093.05859,18900,18960,18700,18960,11922000
2011-04-06,13764.96484,18460,18840,18300,18800,27471850
2011-04-07,13556.17871,18180,18700,18100,18500,21781250
2011-04-08,13392.13867,17960,18280,17900,18220,25983450
2011-04-11,13332.48242,17880,18140,17760,17960,20582800
2011-04-12,13153.52441,17640,17800,17640,17720,15766950
2011-04-13,13436.87207,18020,18020,17600,17740,16627750
2011-04-14,13421.96094,18000,18000,17680,18000,25265700
2011-04-15,13242.99805,17760,17980,17640,17960,22274750
2011-04-18,12929.82227,17340,17840,17320,17820,27418700
2011-04-19,13049.12793,17500,17500,17060,17060,23078650
2011-04-20,13660.57227,18320,18320,17720,17780,32044250
2011-04-21,13839.53711,18560,18740,18360,18600,27071850
2011-04-22,13481.6123,18080,18540,18040,18480,18825450
2011-04-25,13257.91309,17780,18220,17780,18020,14338950
2011-04-26,13377.22461,17940,17980,17600,17980,19174650
2011-04-27,13779.88086,18480,18540,18220,18340,26379400
2011-04-28,13421.96094,18000,18540,17980,18480,20803400
2011-04-29,13317.56738,17860,18160,17600,18020,21415000
2011-05-02,13899.18848,18640,18740,18080,18200,32544850
2011-05-03,13988.66504,18760,18800,18440,18720,25366500
2011-05-04,13645.66016,18300,18680,18000,18600,25769850
2011-05-06,13407.04883,17980,18280,17900,17980,23637450
2011-05-09,13287.74023,17820,18220,17820,18160,13543350
2011-05-11,13302.65527,17840,17900,17640,17780,22363750
2011-05-12,13198.25977,17700,18020,17660,17720,27616100
2011-05-13,13660.57227,18320,18480,17800,17920,33438000
2011-05-16,13436.87207,18020,18380,17960,18340,16123700
2011-05-17,13272.82813,17800,17960,17780,17940,11549950
2011-05-18,13317.56738,17860,17980,17720,17860,16579300
2011-05-19,13123.69531,17600,17960,17600,17820,19345200
2011-05-20,13153.52441,17640,17740,17600,17700,11069950
2011-05-23,13019.30469,17460,17700,17440,17540,14056000
2011-05-24,12899.99707,17300,17680,17300,17440,14488500
2011-05-25,12765.77344,17120,17580,17060,17580,16018050
2011-05-26,13108.78223,17580,17600,17300,17360,13968500
2011-05-27,13287.74023,17820,17980,17340,17480,21477600
2011-05-30,13183.34766,17680,17900,17520,17900,10293600
2011-05-31,13451.78613,18040,18280,17720,17800,23887550
2011-06-01,13586.00977,18220,18240,17900,18040,15678500
2011-06-02,13168.43262,17660,17940,17600,17880,16582950
2011-06-03,13198.25977,17700,17800,17540,17800,10067100
2011-06-07,13228.08984,17740,17780,17380,17520,15110100
2011-06-08,13078.95508,17540,17800,17500,17700,12938850
2011-06-09,12899.99707,17300,17580,17300,17540,21511200
2011-06-10,12691.20605,17020,17480,17020,17400,19586600
2011-06-13,12721.04102,17060,17060,16760,16880,15062450
2011-06-14,12870.16895,17260,17460,16960,17020,10642700
2011-06-15,12899.99707,17300,17380,17020,17320,13283100
2011-06-16,12646.46875,16960,17160,16880,17060,11940550
2011-06-17,12213.9834,16380,17040,16060,17020,36058100
2011-06-20,11930.63379,16000,16280,15900,16260,23580500
2011-06-21,12139.41699,16280,16400,15960,16000,18844400
2011-06-22,12318.37695,16520,16660,16440,16480,16530400
2011-06-23,12392.94434,16620,16780,16400,16500,13858400
2011-06-24,12706.12109,17040,17080,16420,16420,23453150
2011-06-27,12452.5957,16700,16940,16560,16940,15207250
2011-06-28,12407.85742,16640,17060,16620,16800,11950100
2011-06-29,12430.23828,16660,16980,16640,16960,10348200
2011-06-30,12325.78516,16520,16700,16420,16660,16408950
2011-07-01,12758.53027,17100,17200,16760,16860,22133050
2011-07-04,13101.74219,17560,17660,17380,17400,21439450
2011-07-05,13415.1084,17980,17980,17560,17600,21107200
2011-07-06,13400.18652,17960,17960,17740,17860,11215100
2011-07-07,13131.58496,17600,17960,17580,17960,17861200
2011-07-08,13206.19336,17700,17760,17460,17600,12070450
2011-07-11,12907.75098,17300,17600,17240,17600,15974500
2011-07-12,12683.91406,17000,17220,16920,17200,12397200
2011-07-13,12579.46484,16860,17100,16720,16960,16430600
2011-07-14,12400.39258,16620,16700,16460,16700,20363350
2011-07-15,12415.31738,16640,16800,16420,16600,13621800
2011-07-18,12131.79297,16260,16600,16220,16560,18189050
2011-07-19,12266.09668,16440,16540,16120,16120,14537100
2011-07-20,12698.83984,17020,17080,16780,16800,21079150
2011-07-21,12564.53711,16840,17020,16640,16920,10343550
2011-07-22,12683.91406,17000,17120,16840,17000,12179600
2011-07-25,12639.15137,16940,17000,16680,17000,9496800
2011-07-26,12683.91406,17000,17020,16800,16860,11259900
2011-07-27,12609.30859,16900,16960,16720,16960,10079450
2011-07-28,12489.93066,16740,16800,16520,16560,13623150
2011-07-29,12594.38867,16880,17040,16740,16920,15089150
2011-08-01,12982.36523,17400,17500,17100,17100,19432400
2011-08-02,12713.76367,17040,17180,17000,17060,13486550
2011-08-03,12430.23828,16660,16880,16480,16800,20417200
2011-08-04,12251.17383,16420,16780,16300,16780,17307750
2011-08-05,11773.66113,15780,16100,15780,15840,30392500
2011-08-08,11340.91992,15200,15780,15200,15400,30296350
2011-08-09,10803.71582,14480,15060,13920,15000,49299200
2011-08-10,10744.02441,14400,15200,14400,15200,49244500
2011-08-11,10564.95703,14160,14500,13760,13760,39580150
2011-08-12,10550.03711,14140,14440,14000,14420,33844600
2011-08-16,11191.68945,15000,15000,14520,14700,30042550
2011-08-17,11221.53711,15040,15200,14820,15020,14649850
2011-08-18,10579.88086,14180,14980,14060,14960,35336000
2011-08-19,10147.13672,13600,13940,13440,13760,28970600
2011-08-22,10311.28125,13820,14040,13660,13680,20900650
2011-08-23,10788.79199,14460,14700,13980,14000,24617300
2011-08-24,10564.95703,14160,14700,14000,14480,18508650
2011-08-25,10818.63477,14500,14760,14420,14740,19039800
2011-08-26,10833.56055,14520,14680,14340,14340,10612300
2011-08-29,10938.0127,14660,14840,14480,14840,13001850
2011-08-30,11072.31934,14840,14960,14720,14820,12629600
2011-08-31,11102.15918,14880,14940,14620,14940,14495500
2011-09-01,11505.06152,15420,15760,14880,15180,35833750
2011-09-02,11475.2168,15380,15620,15260,15300,12915400
2011-09-05,10908.16602,14620,15120,14600,15100,13853900
2011-09-06,10848.48242,14540,14720,14200,14520,13213350
2011-09-07,11534.90723,15460,15560,14660,14660,17512500
2011-09-08,11907.96387,15960,16040,15560,15600,28730500
2011-09-09,11639.36133,15600,16240,15540,15700,18082650
2011-09-14,11236.45801,15060,15620,14820,15600,27540950
2011-09-15,11505.06152,15420,15680,15300,15680,21318350
2011-09-16,11907.96387,15960,16220,15840,15880,23811100
2011-09-19,12057.18359,16160,16280,15760,16000,12327650
2011-09-20,12101.9502,16220,16360,15920,16220,13997500
2011-09-21,12131.79297,16260,16560,16020,16380,17063100
2011-09-22,11788.58301,15800,16000,15560,15920,15331100
2011-09-23,11311.07129,15160,15600,15020,15280,21822900
2011-09-26,11564.75195,15500,15740,15180,15200,24018800
2011-09-27,11997.50098,16080,16100,15820,16100,16526300
2011-09-28,12042.25977,16140,16500,15820,16480,24316950
2011-09-29,12489.93066,16740,16960,16080,16080,27675450
2011-09-30,12534.69629,16800,16800,16220,16600,25780600
2011-10-04,12355.62988,16560,16640,15920,16100,32895000
2011-10-05,12564.53711,16840,17000,16340,16480,32102800
2011-10-06,12758.53027,17100,17580,16840,17480,29969000
2011-10-07,12833.1416,17200,17620,17000,17300,26509200
2011-10-10,13042.05371,17480,17700,17440,17560,17246250
2011-10-11,13146.50781,17620,17700,17380,17700,22915500
2011-10-12,13400.18652,17960,17980,17400,17440,21528500
2011-10-13,13280.8125,17800,17980,17620,17960,16266150
2011-10-14,13221.12305,17720,17880,17420,17420,10850500
2011-10-17,13280.8125,17800,17900,17620,17800,10675550
2011-10-18,13176.35254,17660,17860,17420,17500,13844300
2011-10-19,13221.12305,17720,17720,17400,17700,10704100
2011-10-20,13534.48828,18140,18400,17660,17720,28436600
2011-10-21,13683.71191,18340,18500,18140,18400,23307000
2011-10-24,14041.84473,18820,18860,18220,18260,18769250
2011-10-25,14101.5293,18900,19020,18700,18720,18208000
2011-10-26,13937.38672,18680,18920,18540,18660,12504750
2011-10-27,13788.16699,18480,18780,18380,18580,17443050
2011-10-28,14101.5293,18900,18920,18540,18560,26884350
2011-10-31,14444.74512,19360,19400,18660,18820,23792400
2011-11-01,14773.03613,19800,19980,19240,19360,30983650
2011-11-02,14489.51074,19420,19560,19320,19400,28454600
2011-11-03,14429.81836,19340,19420,19160,19240,16408700
2011-11-04,14996.87305,20100,20100,19640,19660,26704800
2011-11-07,14817.7998,19860,20000,19720,19920,14018050
2011-11-08,14474.59375,19400,19800,19300,19720,17069900
2011-11-09,14698.42383,19700,19760,19320,19400,19304250
2011-11-10,13952.31055,18700,19460,18700,19340,31006050
2011-11-11,14668.58008,19660,19680,18600,18900,24246750
2011-11-14,14862.57227,19920,20040,19740,19760,14136050
2011-11-15,14862.57227,19920,20000,19600,19720,11737100
2011-11-16,14549.20313,19500,20060,19460,19900,16934350
2011-11-17,14623.80859,19600,19840,19220,19640,12943350
2011-11-18,14370.13379,19260,19540,19240,19420,16310300
2011-11-21,14176.14746,19000,19200,18840,19020,12791900
2011-11-22,14370.13379,19260,19420,18860,19000,12040600
2011-11-23,13952.31055,18700,19200,18700,18960,15335700
2011-11-24,14071.69336,18860,19060,18420,18440,13680750
2011-11-25,14131.37402,18940,19060,18580,18580,11689400
2011-11-28,14593.96777,19560,19640,19160,19180,15724000
2011-11-29,14996.87305,20100,20100,19720,19800,27588450
2011-11-30,14981.94629,20080,20200,19920,20000,19579400
2011-12-01,16026.50098,21480,21600,20580,20700,34717150
2011-12-02,15668.36816,21000,21420,20800,21220,21917950
2011-12-05,15907.12695,21320,21460,21160,21380,14848100
2011-12-06,15578.83398,20880,21400,20820,21140,14528550
2011-12-07,15757.9082,21120,21360,20820,21000,19746900
2011-12-08,15877.2832,21280,21660,20920,21140,25893000
2011-12-09,15713.13379,21060,21480,20740,20980,13804200
2011-12-12,16175.72949,21680,21680,21200,21260,12163550
2011-12-13,15668.36816,21000,21500,21000,21480,13210000
2011-12-14,15519.14551,20800,20900,20500,20680,21064350
2011-12-15,15146.09375,20300,20720,20300,20580,16963000
2011-12-16,15593.75488,20900,20900,20400,20420,12263200
2011-12-19,15026.70801,20140,20900,19680,20900,20485300
2011-12-20,15101.31836,20240,20580,20140,20160,13750300
2011-12-21,15772.8291,21140,21140,20620,20700,20402950
2011-12-22,15698.21094,21040,21060,20820,20900,10634550
2011-12-23,15936.97168,21360,21480,21120,21120,12299050
2011-12-26,15907.12695,21320,21500,21320,21340,6216250
2011-12-27,16011.5791,21460,21600,21060,21360,11133650
2011-12-28,15906.63574,21220,21460,21200,21460,11023850
2011-12-29,15861.65527,21160,21540,21140,21240,10923900
2012-01-02,16191.48926,21600,21600,21300,21400,13151350
2012-01-03,16566.29297,22100,22100,21840,21860,16927750
2012-01-04,16191.48926,21600,22200,21500,22100,17103700
2012-01-05,15816.68066,21100,21580,21100,21460,17298400
2012-01-06,15591.80371,20800,21320,20600,21120,18816250
2012-01-09,15231.99219,20320,20820,20300,20800,19283000
2012-01-10,15381.91309,20520,20720,20420,20420,20414800
2012-01-11,15306.95508,20420,20480,20280,20340,19110150
2012-01-12,15411.89844,20560,20580,20220,20320,18511000
2012-01-13,15681.75293,20920,21000,20520,20560,14630750
2012-01-16,15441.87891,20600,20800,20400,20800,11614950
2012-01-17,15531.83301,20720,20960,20480,20820,17084400
2012-01-18,15441.87891,20600,21040,20440,21020,15359650
2012-01-19,16071.55664,21440,21440,20740,20760,22385800
2012-01-20,16566.29297,22100,22100,21520,21800,25550800
2012-01-25,16701.22266,22280,22500,21840,21840,22751300
2012-01-26,16686.22852,22260,22420,21880,22320,17655150
2012-01-27,16866.13086,22500,22500,22220,22400,12741200
2012-01-30,16716.21094,22300,22600,22180,22580,16354450
2012-01-31,16596.2793,22140,22400,21780,22100,21731350
2012-02-01,16176.49512,21580,22140,21560,22140,22849650
2012-02-02,16191.48926,21600,22080,21360,21720,22402650
